OID_,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Field1,stop_id,Main_Stree,Cross_Stre,Stop_Lat,Stop_Lon,Routes_Fin,Direction_,NAME,NAME_1,CLASS,CNTY_FIPS,FID_1,PLACEFIPS,POPULATION,POP_CLASS,POP_SQMI,SQMI
3524,1,3525,1,3525,3525,211457,MCDANIEL ST,NORTHSIDE DR SW,33.745825000000004,-84.406086999999999,813,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3525,1,3526,1,3526,3526,211458,NORTHSIDE DR,NORTH AVE,33.769725000000001,-84.404774000000003,"50, 94","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3526,1,3527,1,3527,3527,211459,TURNER HILL RD,STONECREST CONCOURSE,33.694516999999998,-84.088626000000005,115,SB/WB,DeKalb,Stonecrest,city,089,11660,1373784,54359,7,1431.599999999999909,37.969999999999999
3527,1,3528,1,3528,3528,211460,HILL ST SE,DALTON ST SE,33.720053000000000,-84.378784999999993,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3528,1,3529,1,3529,3529,211461,MCDANIEL ST,NORTHSIDE DR,33.746228000000002,-84.406402000000000,813,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3529,1,3530,0,3530,3530,211462,COVINGTON HWY,TURNER HILL RD,33.702305000000003,-84.089535999999995,"111, 115","SB/WB, SB/WB",DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3530,1,3531,1,3531,3531,211463,N DRUID HILLS RD,KITTREDGE PARK RD,33.827081000000000,-84.327498000000006,8,NB/EB,DeKalb,North Druid Hills,Census Designated Place,089,11812,1356168,19186,6,4216.699999999999818,4.550000000000000
3531,1,3532,1,3532,3532,211464,HILL ST SE,NOLAN ST SE,33.718950999999997,-84.378827999999999,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3532,1,3533,1,3533,3533,211465,PETERS ST SW,WALKER ST SW,33.745818000000000,-84.403587000000002,813,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3533,1,3534,1,3534,3534,211466,PETERS ST SW,WALKER ST SW,33.745728999999997,-84.403520999999998,813,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3534,1,3535,1,3535,3535,211467,HILL ST SE,MILTON AVE SE,33.717447999999997,-84.378827000000001,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3535,1,3536,1,3536,3536,211469,HILL ST SE,ENGLEWOOD AVE SE,33.722228000000001,-84.378720999999999,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3536,1,3537,1,3537,3537,211474,MALL PKWY,STONECREST PROM,33.693676000000004,-84.097162999999995,"111, 115","SB/WB, SB/WB",DeKalb,Stonecrest,city,089,11660,1373784,54359,7,1431.599999999999909,37.969999999999999
3537,1,3538,0,3538,3538,211476,FLOWERS RD S,HOLLINSWOOD DR,33.871906000000003,-84.268073999999999,126,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3538,1,3539,1,3539,3539,211479,SHAMROCK DR,IRISH LN,33.728003000000001,-84.257333000000003,24,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
3539,1,3540,1,3540,3540,211480,SHAMROCK DR,SANDUSKY DR,33.730321000000004,-84.257276000000005,24,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
3540,1,3541,0,3541,3541,211482,GOLDSMITH PARK & RIDE,NA,33.811196000000002,-84.182803000000007,"119, 119, 120, 120, 221, 221","SB/WB, NB/EB, SB/WB, NB/EB, NB/EB, SB/WB",DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3541,1,3542,0,3542,3542,211483,MEMORIAL DR,5019 (GPTC - NORTH ENTRANCE),33.791597000000003,-84.229074999999995,"121, 221","NB/EB, NB/EB",DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3542,1,3543,1,3543,3543,211484,WEE KIRK RD SE,HORSE SHOE DR SE,33.699886999999997,-84.309905000000001,34,SB/WB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
3543,1,3544,1,3544,3544,211485,HORSE SHOE DR SE,APACHE TRL SE,33.698912000000000,-84.309982000000005,34,SB/WB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
3544,1,3545,1,3545,3545,211487,CORRAL SR SE,SOMBRERO WAY SE,33.697854999999997,-84.306646999999998,34,SB/WB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
3545,1,3546,1,3546,3546,211488,CORRAL DR SE,GRESHAM RD SE,33.698847999999998,-84.306102999999993,34,SB/WB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
3546,1,3547,0,3547,3547,211489,MEMORIAL DR,HAMBRICK RD,33.800910999999999,-84.205371999999997,"121, 221","NB/EB, NB/EB",DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3547,1,3548,1,3548,3548,211491,BOULEVARD NE,NORTH AVE NE,33.771076999999998,-84.371664999999993,809,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3548,1,3549,1,3549,3549,211492,N DRUID HILLS RD NE,BRIARCLIFF RD,33.827590999999998,-84.329826999999995,8,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3549,1,3550,1,3550,3550,211493,EXECUTIVE PARK S,CHANTILLY DR,33.827330000000003,-84.342579999999998,30,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3550,1,3551,1,3551,3551,211494,CHANTILLY DR NE,1680,33.826470000000000,-84.345146999999997,30,SB/WB,DeKalb,North Druid Hills,Census Designated Place,089,11812,1356168,19186,6,4216.699999999999818,4.550000000000000
3551,1,3552,1,3552,3552,211495,CHANTILLY DR NE,CHESHIRE BRIDGE RD,33.823390000000003,-84.350978999999995,30,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3552,1,3553,1,3553,3553,211497,N DRUID HILLS RD NE,BRIARCLIFF RD,33.828028000000003,-84.330292000000000,"8, 30","NB/EB, SB/WB",DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3553,1,3554,1,3554,3554,211498,PERRY BLVD NW,ODESSA DR,33.794488999999999,-84.449046999999993,26,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3554,1,3555,1,3555,3555,211499,PERRY BLVD NW,ODESSA DR NW,33.794407999999997,-84.449209999999994,26,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3555,1,3556,1,3556,3556,211500,AJAX DR NW,2223,33.799379999999999,-84.460813000000002,26,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3556,1,3557,1,3557,3557,211501,NORTH AVE NW,CHARLOTTE PL NW,33.768529999999998,-84.450559999999996,853,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3557,1,3558,1,3558,3558,211502,NORTH AVE NW,CHARLOTTE PL NW,33.768458000000003,-84.450418999999997,853,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3558,1,3559,0,3559,3559,211503,MEMORIAL DR,5855,33.798994999999998,-84.196552999999994,"121, 121","NB/EB, SB/WB",DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3559,1,3560,1,3560,3560,211504,ENGLISH AVE NW,PELHAM ST NW,33.771393000000003,-84.413506999999996,50,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3560,1,3561,1,3561,3561,211505,ENGLISH AVE NW,NORTH AVE NW,33.770139999999998,-84.413505999999998,50,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3561,1,3562,1,3562,3562,211506,ENGLISH AVE NW,CAMERON M ALEXANDER BLVD,33.768323000000002,-84.413504000000003,50,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3562,1,3563,1,3563,3563,211507,JOSEPH E BOONE BLVD NW,W LAKE DR NW,33.763492999999997,-84.439635999999993,"51, 853","NB/EB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3563,1,3564,1,3564,3564,211508,JOSEPH E BOONE BLVD,LANIER ST NW,33.763655000000000,-84.438951000000003,"51, 853","SB/WB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3564,1,3565,1,3565,3565,211509,DELMAR LN,3362,33.756408999999998,-84.497940000000000,865,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3565,1,3566,1,3566,3566,211510,MARTIN L KING JR DR SW,BARFIELD AVE SW,33.751904000000003,-84.461523999999997,"3, 867","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3566,1,3567,1,3567,3567,211511,MARTIN L KING JR DR SW,WYNNWOOD,33.750627999999999,-84.458456999999996,"3, 867","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3567,1,3568,1,3568,3568,211512,BARGE RD SW,CAMPBELLTON RD SW,33.690544000000003,-84.506148999999994,165,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3568,1,3569,1,3569,3569,211513,BARGE RD SW,PACIFIC DR SW,33.692889000000001,-84.506133000000005,165,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3569,1,3570,1,3570,3570,211514,BARGE RD SW,DALE LN SW,33.693891999999998,-84.506168000000002,165,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3570,1,3571,1,3571,3571,211515,BARGE RD SW,HIGHWOOD RD SW,33.695261000000002,-84.506148999999994,165,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3571,1,3572,1,3572,3572,211516,BARGE RD SW,FAIRBURN RD SW,33.699036999999997,-84.507310000000004,165,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3572,1,3573,0,3573,3573,211517,FLOWERS RD S,WOODCOCK BLVD,33.875458999999999,-84.269879000000003,126,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3573,1,3574,0,3574,3574,211518,FLOWERS RDS,WOODCOCK BLVD,33.875762999999999,-84.269356000000002,126,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3574,1,3575,0,3575,3575,211519,2ND AVE SE,FLAT SHOALS RD SE,33.718918000000002,-84.309184000000002,"9, 34","SB/WB, SB/WB",DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3575,1,3576,1,3576,3576,211520,AJAX DR NW,ADDISON PL NW,33.799664999999997,-84.461793000000000,26,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3576,1,3577,1,3577,3577,211522,VIRGINIA AVE,DELTA BLVD,33.658873999999997,-84.423055000000005,172,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3577,1,3578,1,3578,3578,211523,COVINGTON HWY,EVANS MILL RD,33.706910999999998,-84.114479000000003,115,SB/WB,DeKalb,Stonecrest,city,089,11660,1373784,54359,7,1431.599999999999909,37.969999999999999
3578,1,3579,1,3579,3579,211524,PONCE DE LEON AVE,N HIGHLAND AVE,33.773840000000000,-84.352985000000004,"2, 102","SB/WB, SB/WB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3579,1,3580,0,3580,3580,211525,S STONE MOUNTAIN LITHONIA RD,WALKER RD,33.777318000000001,-84.162093999999996,117,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3580,1,3581,0,3581,3581,211526,S STONE MOUNTAIN LITHONIA RD,MANASS,33.777478000000002,-84.161941999999996,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3581,1,3582,1,3582,3582,211527,S STONE MOUNTAIN LITHONIA RD,MARBUT,33.726911999999999,-84.111198000000002,116,NB/EB,DeKalb,Stonecrest,city,089,11660,1373784,54359,7,1431.599999999999909,37.969999999999999
3582,1,3583,1,3583,3583,211528,GEORGIA AVE SE,GRANT ST SE,33.736604999999997,-84.376187999999999,832,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3583,1,3584,1,3584,3584,211529,GEORGIA AVE SE,CHEROKEE AVE SE,33.736561000000002,-84.373710000000003,832,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3584,1,3585,1,3585,3585,211531,SYLVAN RD SW,DECKNER AVE SW,33.713904999999997,-84.418180000000007,79,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3585,1,3586,1,3586,3586,211532,GRESHAM RD SE,WEE KIRK RD SE,33.700961000000000,-84.307351999999995,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
3586,1,3587,1,3587,3587,211533,CLIFTON CHURCH RD,CLIFTON SPRINGS W,33.699170000000002,-84.301247000000004,34,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
3587,1,3588,0,3588,3588,211535,CLIFTON SPRINGS RD,2984,33.691032000000000,-84.273180999999994,34,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3588,1,3589,1,3589,3589,211538,2ND AVE SE,GLENWOOD AVE SE,33.740437000000000,-84.309647999999996,34,NB/EB,DeKalb,Atlanta,city,089,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3589,1,3590,1,3590,3590,211539,JONESBORO RD,OAKLEY INDUSTRIAL BLVD,33.566988000000002,-84.523281999999995,89,NB/EB,Fulton,Union City,city,121,11550,1378324,24368,6,1228.799999999999955,19.829999999999998
3590,1,3591,1,3591,3591,211540,JONESBORO RD,OAKLEY INDUSTRIAL BLVD,33.566881000000002,-84.522988999999995,89,SB/WB,Fulton,Union City,city,121,11550,1378324,24368,6,1228.799999999999955,19.829999999999998
3591,1,3592,1,3592,3592,211542,SAN GABRIEL AVE,SANTA MONICA DR,33.744694000000003,-84.268808000000007,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3592,1,3593,1,3593,3593,211546,PEACHTREE CENTER AVE,PEACHTREE ST,33.763765999999997,-84.385925999999998,816,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3593,1,3594,1,3594,3594,211547,LINE ST,FAIRLEE DR,33.747000000000000,-84.280220000000000,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3594,1,3595,1,3595,3595,211548,EXECUTIVE PARK S,EXECUTIVE PARK DR,33.828305999999998,-84.339107999999996,30,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3595,1,3596,0,3596,3596,211549,WENDELL DR SW,WENDELL CT SW,33.766713000000003,-84.520927999999998,73,SB/WB,Fulton, , ,121,0, ,0,0,0.000000000000000,0.000000000000000
3596,1,3597,0,3597,3597,211550,WENDELL DR SW,WENDELL CT SW,33.766615000000002,-84.520927999999998,73,NB/EB,Fulton, , ,121,0, ,0,0,0.000000000000000,0.000000000000000
3597,1,3598,1,3598,3598,211551,WINDWARD PKWY,INNOVATION WAY,34.088853000000000,-84.273593000000005,141,NB/EB,Fulton,Alpharetta,city,121,11443,1301696,67681,7,2481.900000000000091,27.270000000000000
3598,1,3599,1,3599,3599,211552,WINDWARD PKWY,INNOVATION WAY,34.089184000000003,-84.273593000000005,141,SB/WB,Fulton,Alpharetta,city,121,11443,1301696,67681,7,2481.900000000000091,27.270000000000000
3599,1,3600,1,3600,3600,211554,MEMORIAL DR,3978,33.764674999999997,-84.255757000000003,21,SB/WB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3600,1,3601,1,3601,3601,211555,CLAIRMONT RD NE,CENTURY BLVD,33.845553000000002,-84.315189000000004,19,NB/EB,DeKalb,Chamblee,city,089,11494,1315172,28503,6,3696.900000000000091,7.710000000000000
3601,1,3602,1,3602,3602,211556,ROOSEVELT HWY,HERSCHEL RD,33.628579999999999,-84.472098000000003,"180, 189, 195","NB/EB, NB/EB, SB/WB",Fulton,College Park,city,121,11649,1317776,15674,6,1408.299999999999955,11.130000000000001
3602,1,3603,1,3603,3603,211558,JONESBORO RD SE,SPRINGSIDE DR,33.676631999999998,-84.369904000000005,55,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3603,1,3604,1,3604,3604,211559,JONESBORO RD SE,2920,33.674635000000002,-84.370683999999997,55,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3604,1,3605,0,3605,3605,211560,MEMORIAL DR,RAYS RD,33.798758999999997,-84.220309999999998,121,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3605,1,3606,1,3606,3606,211561,HOLLYWOOD RD NW,N GRAND AVE NW,33.783574999999999,-84.459588999999994,58,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3606,1,3607,1,3607,3607,211563,17TH ST NW,NORTHSIDE DR NW,33.791356999999998,-84.407416999999995,37,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3607,1,3608,1,3608,3608,211568,NW BROAD ST,BEVERLY ENGRAM PKWY,33.573619000000001,-84.567785999999998,"180, 181","NB/EB, NB/EB",Fulton,Fairburn,city,121,11622,1328380,15727,6,918.600000000000023,17.120000000000001
3608,1,3609,1,3609,3609,211569,LAWRENCEVILLE HWY,4TH ST,33.851261999999998,-84.212174000000005,"121, 124","NB/EB, NB/EB",DeKalb,Tucker,city,089,11280,1377652,35653,6,1760.599999999999909,20.250000000000000
3609,1,3610,1,3610,3610,211570,LAWRENCEVILLE HWY,HUGH HOWELL RD,33.852387999999998,-84.210082000000000,"124, 124","SB/WB, NB/EB",DeKalb,Tucker,city,089,11280,1377652,35653,6,1760.599999999999909,20.250000000000000
3610,1,3611,1,3611,3611,211572,MARIETTA ST NW,491,33.766610000000000,-84.397684999999996,26,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3611,1,3612,1,3612,3612,211573,LUCKIE ST NW,MERRITTS AVE,33.768881000000000,-84.396030999999994,51,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3612,1,3613,1,3613,3613,211574,BUFORD HWY NE,CURTIS DR NE,33.836505000000002,-84.336814000000004,39,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3613,1,3614,1,3614,3614,211575,BOULEVARD SE,DELMAR AVE,33.732121999999997,-84.368244000000004,9,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3614,1,3615,1,3615,3615,211576,LUCKIE ST NW,MERRITTS AVE,33.768951999999999,-84.396129000000002,51,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3615,1,3616,0,3616,3616,211580,S STONE MOUNTAIN LITHONIA RD,ROCKBRIDGE RD,33.785463000000000,-84.162076999999996,117,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3616,1,3617,1,3617,3617,211581,ROOSEVELT HW,6725,33.547936999999997,-84.606892999999999,180,SB/WB,Fulton,South Fulton,city,121,11269,1372122,101229,8,1180.000000000000000,85.790000000000006
3617,1,3618,0,3618,3618,211582,LINECREST RD,DAVANA DR,33.650269000000002,-84.248724999999993,15,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3618,1,3619,1,3619,3619,211583,CENTRAL AVE,NEW PEACHTREE RD,33.902875999999999,-84.278942999999998,"25, 124","NB/EB, SB/WB",DeKalb,Doraville,city,089,11496,1323536,12222,6,2489.199999999999818,4.910000000000000
3619,1,3620,1,3620,3620,211584,ORMOND ST,CREW ST SW,33.731746000000001,-84.389476000000002,49,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3620,1,3621,0,3621,3621,211586,S STONE MOUNTAIN LITHONIA RD,ROCKBRIDGE RD,33.785435999999997,-84.162164000000004,117,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3621,1,3622,0,3622,3622,211589,FLAT SHOALS RD SE,2ND AVE,33.718918000000002,-84.309325999999999,74,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3622,1,3623,0,3623,3623,211590,FLAT SHOALS RD,COOK RD,33.716321999999998,-84.306708000000000,74,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3623,1,3624,1,3624,3624,211592,HARPER RD SE,JERNIGAN DR SE,33.696959999999997,-84.372293999999997,55,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3624,1,3625,1,3625,3625,211594,BROWNS MILL RD SE,2045,33.698320000000002,-84.374369999999999,"55, 155","NB/EB, NB/EB",Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3625,1,3626,1,3626,3626,211595,MAIN ST,E MOUNTAIN ST,33.808512999999998,-84.170591000000002,119,NB/EB,DeKalb,Stone Mountain,city,089,11437,1373816,6002,5,3637.599999999999909,1.650000000000000
3626,1,3627,1,3627,3627,211596,MAIN ST,JAMES B RIVERS MEMORIAL,33.811467000000000,-84.171096000000006,119,NB/EB,DeKalb,Stone Mountain,city,089,11437,1373816,6002,5,3637.599999999999909,1.650000000000000
3627,1,3628,1,3628,3628,211599,BEST RD,4736,33.627066999999997,-84.457975000000005,89,NB/EB,Clayton,College Park,city,063,11649,1317776,15674,6,1408.299999999999955,11.130000000000001
3628,1,3629,0,3629,3629,211600,MEMORIAL DR,6130,33.805259999999997,-84.188753000000005,119,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3629,1,3630,1,3630,3630,211601,JOHNSON FERRY RD NE,WADDESTON WAY,33.893362000000003,-84.331203000000002,825,NB/EB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3630,1,3631,1,3631,3631,211602,JOHNSON FERRY RD NE,WADDESTON WAY,33.893515000000001,-84.330342000000002,825,SB/WB,DeKalb,Brookhaven,city,089,11395,1310944,59920,7,5108.300000000000182,11.730000000000000
3631,1,3632,1,3632,3632,211603,JOHNSON FERRY RD,OLD JOHNSON FERRY RD,33.904055000000000,-84.348893000000004,825,SB/WB,Fulton,Sandy Springs,city,121,11344,1368516,110019,8,2856.199999999999818,38.520000000000003
3632,1,3633,1,3633,3633,211604,JOHNSON FERRY RD NE,OLD JOHNSON FERRY RD NE,33.904001000000001,-84.349001000000001,825,NB/EB,Fulton,Sandy Springs,city,121,11344,1368516,110019,8,2856.199999999999818,38.520000000000003
3633,1,3634,1,3634,3634,211605,JOHNSON FERRY RD,JOHNSON FERRY PKWY,33.906810999999998,-84.351146000000000,825,SB/WB,Fulton,Sandy Springs,city,121,11344,1368516,110019,8,2856.199999999999818,38.520000000000003
3634,1,3635,1,3635,3635,211606,JOHNSON FERRY RD NE,JOHNSON FERRY PKWY,33.905799000000002,-84.350200000000001,825,NB/EB,Fulton,Sandy Springs,city,121,11344,1368516,110019,8,2856.199999999999818,38.520000000000003
3635,1,3636,0,3636,3636,211610,E SIDE DR,OLD WESLEY CHAPEL RD,33.708807000000000,-84.217191999999997,186,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
3636,1,3637,1,3637,3637,211611,WHITE OAK DR,WELIKA DR,33.742924000000002,-84.274221999999995,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3637,1,3638,1,3638,3638,211612,WHITE OAK DR,2868,33.742933000000001,-84.272363999999996,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3638,1,3639,1,3639,3639,211615,BELVEDERE LN,2885,33.750245000000000,-84.271304000000001,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3639,1,3640,1,3640,3640,211616,WHITE OAK DR,CAPISTRANA PL,33.742429999999999,-84.270178999999999,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3640,1,3641,1,3641,3641,211617,LINE ST,LINE CIR S,33.744143999999999,-84.280178000000006,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3641,1,3642,1,3642,3642,211620,SAN GABRIEL AVE,LAGUNA DR,33.749294999999996,-84.268794000000000,823,NB/EB,DeKalb,Belvedere Park,Census Designated Place,089,11773,1306884,15975,6,3260.199999999999818,4.900000000000000
3642,1,3643,1,3643,3643,211622,BOULEVARD SE,CHAMBERLAIN ST SE,33.753765999999999,-84.372090000000000,809,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3643,1,3644,1,3644,3644,211623,BOULEVARD SE,EDGEWOOD AVE SE,33.754266999999999,-84.372090000000000,809,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3644,1,3645,1,3645,3645,211627,PRYOR ST SE,WALL ST SE,33.753346000000001,-84.389407000000006,186,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3645,1,3646,1,3646,3646,211631,BOULEVARD SE,DECATUR ST SE,33.751609000000002,-84.371284000000003,809,SB/WB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3646,1,3647,1,3647,3647,211632,BOULEVARD SE,DECATUR ST SE,33.751761000000002,-84.370838000000006,809,NB/EB,Fulton,Atlanta,city,121,11454,1304000,503991,9,3685.000000000000000,136.770000000000010
3647,1,3648,1,3648,3648,211643,SHAMROCK DR,KENNARD LN,33.726455000000001,-84.258204000000006,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
